date,lake_id,lake_area_km2
2015-05-01,L5,0.7728507606239455
2015-06-01,L5,0.8070966616857179
2015-07-01,L5,0.851735551609412
2015-08-01,L5,0.940026081244733
2015-09-01,L5,1.0283166108800539
2015-10-01,L5,1.084532359955674
2015-11-01,L5,1.143118199676157
2015-12-01,L5,0.9512121728300194
2016-01-01,L5,0.5817057125646241
2016-02-01,L5,0.5889048627673577
2016-03-01,L5,0.679787662513044
2016-04-01,L5,0.7706704622587304
2016-05-01,L5,0.6891094997343162
2016-06-01,L5,0.7373213149342245
2016-07-01,L5,0.958543216596417
2016-08-01,L5,1.1797651182586095
2016-09-01,L5,0.5764629526367188
2016-10-01,L5,1.0917523134088278
2016-11-01,L5,1.0868853298246521
2016-12-01,L5,1.0166089027712342
2017-01-01,L5,0.9082076386961082
2017-02-01,L5,0.7998063746209824
2017-03-01,L5,0.6914051105458565
2017-04-01,L5,0.5830038464707306
2017-05-01,L5,0.6056974113977768
2017-06-01,L5,0.6616774539531619
2017-07-01,L5,0.7924383112278345
2017-08-01,L5,0.5370794239726943
2017-09-01,L5,1.0291072994121464
2017-10-01,L5,1.0325647228711883
2017-11-01,L5,1.0814375717984093
2017-12-01,L5,0.921583366333246
2018-01-01,L5,0.7485543997505925
2018-02-01,L5,0.7685549745024426
2018-03-01,L5,0.7885555492542928
2018-04-01,L5,0.808556124006143
2018-05-01,L5,0.8285566987579931
2018-06-01,L5,0.6467421381103503
2018-07-01,L5,0.668320423475556
2018-08-01,L5,0.6898987088407615
2018-09-01,L5,1.0120061540948595
2018-10-01,L5,1.0172279648763007
2018-11-01,L5,1.1233174362699645
2018-12-01,L5,0.9070705276369568
2019-01-01,L5,0.8915104216669048
2019-02-01,L5,0.8759503156968527
2019-03-01,L5,0.8603902097268005
2019-04-01,L5,0.8448301037567484
2019-05-01,L5,0.8292699977866963
2019-06-01,L5,0.8170030002482083
2019-07-01,L5,0.8351622549327163
2019-08-01,L5,0.8533215096172244
2019-09-01,L5,0.7590763922272313
2019-10-01,L5,1.1557781885481313
2019-11-01,L5,1.0933227541104211
2019-12-01,L5,1.018512273140601
2020-01-01,L5,0.9437017921707809
2020-02-01,L5,0.8688913112009609
2020-03-01,L5,0.7940808302311407
2020-04-01,L5,0.7192703492613206
2020-05-01,L5,0.6444598682915006
2020-06-01,L5,0.5696493873216805
2020-07-01,L5,1.0006961776496424
2020-08-01,L5,1.0591973514741808
2020-09-01,L5,1.0711174589368657
2020-10-01,L5,1.0830375663995506
2020-11-01,L5,1.0924260836088318
2020-12-01,L5,0.9284451661257265
2021-01-01,L5,0.8609953151558657
2021-02-01,L5,0.8360623440656462
2021-03-01,L5,0.8111293729754266
2021-04-01,L5,0.7861964018852071
2021-05-01,L5,0.7612634307949876
2021-06-01,L5,0.744336770765595
2021-07-01,L5,0.8083768214539758
2021-08-01,L5,0.8724168721423565
2021-09-01,L5,0.9364569228307373
2021-10-01,L5,1.1201666418473808
2021-11-01,L5,1.1619120752211651
