date,lake_id,lake_area_km2,temperature,precipitation
2015-06-01,L1,1.413567527230057,-0.5362275623140249,6.471142208167316
2015-07-01,L1,1.4008891980064242,0.512564958844905,5.677626268715399
2015-08-01,L1,1.4624020029655904,0.6318894159226147,9.392905771370526
2015-09-01,L1,1.511101964050293,-0.4833892822265397,4.814762494271733
2015-10-01,L1,1.4793383562095492,-6.372412835983937,1.720299462357659
2015-11-01,L1,1.5320211325887043,-10.565743873232918,0.4964616314932105
2015-12-01,L1,1.489895465958739,-14.144317917596709,0.7297868946320056
2016-01-01,L1,1.4477697993287728,-17.26313156854539,1.088660330995459
2016-02-01,L1,1.405644132698807,-13.971597144717236,1.4704228588016122
2016-03-01,L1,1.2660205519139909,-12.02135242280508,1.5526862966258443
2016-04-01,L1,1.1263969711291744,-7.974116298130525,1.4483176971788496
2016-05-01,L1,1.4474305529318416,-4.483340599423343,3.631294893991599
2016-06-01,L1,1.4539759843833773,0.1433771042596845,6.796698565527289
2016-07-01,L1,1.523493635244332,0.9305358886718976,13.99344862662539
2016-08-01,L1,1.5930112861052868,0.4734167189825484,3.874630455692611
2016-09-01,L1,1.431071962585449,-0.4192725771948744,8.060214781932828
2016-10-01,L1,1.5557686910735484,-4.609692092168871,2.1930139777655966
2016-11-01,L1,1.4830058135735007,-9.460879661923345,0.3969211651148422
2016-12-01,L1,1.322936793553969,-9.87663879394529,0.4489592113773575
2017-01-01,L1,0.6368150228415097,-17.84047401064913,1.6697001059870196
2017-02-01,L1,0.6909002492149203,-14.160195777529736,0.8861528874712392
2017-03-01,L1,0.9479955512584012,-14.03110569545197,2.588797727618103
2017-04-01,L1,1.2050908533018825,-8.219625854492165,1.8347436010718152
2017-05-01,L1,1.4413668995361328,-4.4929449172246905,3.3741642509426124
2017-06-01,L1,1.420404132054946,-0.4071570986793063,4.772481840134224
2017-07-01,L1,1.429778420870912,0.7873198009672819,10.292172402075938
2017-08-01,L1,1.3356166871086568,0.9718254452659494,9.158307214233576
2017-09-01,L1,1.5586405580444336,-0.3730028424943725,3.874264472872688
2017-10-01,L1,1.4497240724372416,-4.576833379836273,2.1068631828922797
2017-11-01,L1,1.5057803510550705,-11.153244309198216,0.707779491111047
2017-12-01,L1,1.427537204442641,-11.174962652297268,0.6659358549784754
2018-01-01,L1,0.5079250368652344,-13.258592442103804,0.812712885576838
2018-02-01,L1,0.6777214701346603,-14.503769938151038,1.6664726197718882
2018-03-01,L1,0.908498492378185,-12.678425670805382,1.482354760160628
2018-04-01,L1,1.1392755146217095,-8.629035150437119,2.725588287614214
2018-05-01,L1,1.3700525368652343,-4.937436349051325,2.905449603228287
2018-06-01,L1,1.3145861607055664,0.0715895879836239,6.369113959884826
2018-07-01,L1,1.3969925924682618,1.3129109700520871,10.50765206959373
2018-08-01,L1,1.5332894847412109,0.8361392066591975,12.065110167232737
2018-09-01,L1,1.2511985242919923,-0.8573531377882659,3.199128135918272
2018-10-01,L1,1.4080899508666993,-8.597230021158794,1.4458446858070384
