date,lake_id,lake_area_km2,temperature,precipitation,area_lag_1,area_lag_2,area_lag_3,area_change,growth_rate,growth_acceleration,area_rolling_mean_3,area_rolling_std_3,temp_lag_1,precip_lag_1,precip_rolling_3,month,growth_scaled,accel_scaled,precip_scaled,temp_scaled,growth_z,precip_z,risk_score,risk_level
2015-06-01,L1,1.413567527230057,-0.5362275623140249,6.471142208167316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0001496119810021,0.0424957573353639,0.800139555034627,0.4472387109692973,-0.1152936548186598,0.6736057936247278,0.2777969989312431,Low
2015-07-01,L1,1.4008891980064242,0.512564958844905,5.677626268715399,1.413567527230057,0.0,0.0,-0.0126783292236327,-0.0089690297629264,0.0,0.0,0.0,-0.5362275623140249,6.471142208167316,0.0,7,-0.0718513561270878,0.0424957573353639,0.6393536307974852,0.5337619993796101,-0.1574041436400626,0.4581562086028093,0.2641618229356984,Low
2015-08-01,L1,1.4624020029655904,0.6318894159226147,9.392905771370526,1.4008891980064242,1.413567527230057,0.0,0.0615128049591662,0.0439098288763335,0.05287885863926,1.4256195760673571,0.0324791503024417,0.512564958844905,5.677626268715399,7.18055808275108,8,0.3526459546316739,0.4184754028641217,1.3921610023120568,0.5436060287808974,0.0908673689399726,1.466901448982434,0.395316578534554,Low
2015-09-01,L1,1.511101964050293,-0.4833892822265397,4.814762494271733,1.4624020029655904,1.4008891980064242,1.413567527230057,0.0486999610847025,0.0333013500979514,-0.0106084787783821,1.4581310550074358,0.0552303738635369,0.6318894159226147,9.392905771370526,6.628431511452553,9,0.267483929040578,-0.032932725679096,0.4645161227311706,0.451597763551082,0.0410595035612997,0.2238778117973986,0.395213602350692,Low
2015-10-01,L1,1.4793383562095492,-6.372412835983937,1.720299462357659,1.511101964050293,1.4624020029655904,1.4008891980064242,-0.0317636078407437,-0.0210201618397781,-0.0543215119377295,1.4842807744084776,0.0247233123924095,-0.4833892822265397,4.814762494271733,5.309322575999972,10,-0.1685946159073598,-0.3437414521752447,-0.1624985015089283,-0.0342349184305077,-0.213985410067027,-0.6163079273221547,0.3117047200373075,Low
2015-11-01,L1,1.5320211325887043,-10.565743873232918,0.4964616314932105,1.4793383562095492,1.511101964050293,1.4624020029655904,0.052682776379155,0.0356123912815605,0.0566325531213386,1.5074871509495156,0.0265267579449344,-6.372412835983937,1.720299462357659,2.3438411960408674,11,0.28603634852806,0.4451649486885343,-0.410478267218276,-0.3801763543351875,0.0519100722962193,-0.9485953328857928,0.1629640098455373,Low
2015-12-01,L1,1.489895465958739,-14.144317917596709,0.7297868946320056,1.5320211325887043,1.4793383562095492,1.511101964050293,-0.0421256666299654,-0.0274967921354872,-0.0631091834170478,1.500418318252331,0.027873222760358,-10.565743873232918,0.4964616314932105,0.982182662827625,12,-0.2205872688135632,-0.4062236178807696,-0.3632008072247724,-0.6754015660825046,-0.2443938349331331,-0.8852445813519234,0.0704679863856515,Low
2016-01-01,L1,1.4477697993287728,-17.26313156854539,1.088660330995459,1.489895465958739,1.5320211325887043,1.4793383562095492,-0.042125666629966,-0.0282742431213846,-0.0007774509858973,1.489895465958739,0.0421256666299654,-14.144317917596709,0.7297868946320056,0.7716362857068916,1,-0.2268284370470085,0.0369679196774492,-0.2904841870775933,-0.932697463578861,-0.2480440448127064,-0.7878059174313216,0.0735486463587723,Low
2016-02-01,L1,1.405644132698807,-13.971597144717236,1.4704228588016122,1.4477697993287728,1.489895465958739,1.5320211325887043,-0.0421256666299658,-0.0290969369919834,-0.0008226938705988,1.4477697993287728,0.0421256666299659,-17.26313156854539,1.088660330995459,1.0962900281430257,2,-0.2334328030381387,0.0366462333893843,-0.2131296717860459,-0.6611524472674801,-0.2519066745460237,-0.6841525765172563,0.0061345127555694,Low
2016-03-01,L1,1.2660205519139909,-12.02135242280508,1.5526862966258443,1.405644132698807,1.4477697993287728,1.489895465958739,-0.139623580784816,-0.0993306751949668,-0.0702337382029833,1.3731448279805234,0.0951333319049575,-13.971597144717236,1.4704228588016122,1.3705898288076384,3,-0.7972504375126837,-0.4568806791694837,-0.1964610678880201,-0.5002611526211053,-0.5816610767119353,-0.6618170156790594,0.0061345127555694,Low
2016-04-01,L1,1.1263969711291744,-7.974116298130525,1.4483176971788496,1.2660205519139909,1.405644132698807,1.4477697993287728,-0.1396235807848165,-0.1102853982691918,-0.0109547230742249,1.2660205519139909,0.1396235807848165,-12.02135242280508,1.5526862966258443,1.4904756175354354,4,-0.8851920195509708,-0.0353945943912296,-0.2176087233907082,-0.1663722552318493,-0.633094593575213,-0.6901544066780418,0.0030538527824486,Low
2016-05-01,L1,1.4474305529318416,-4.483340599423343,3.631294893991599,1.1263969711291744,1.2660205519139909,1.405644132698807,0.3210335818026673,0.2850092729571548,0.3952946712263466,1.2799493586583357,0.1609694036276879,-7.974116298130525,1.4483176971788496,2.210766295932097,5,2.2881277004830167,2.8531228054907385,0.2247163626316016,0.1216097683443691,1.2228532930784617,-0.0974485670316823,0.5295153174837653,Low
2016-06-01,L1,1.4539759843833773,0.1433771042596845,6.796698565527289,1.4474305529318416,1.1263969711291744,1.2660205519139909,0.0065454314515356,0.0045221039712596,-0.2804871689858951,1.3426011694814644,0.1872669276917016,-4.483340599423343,3.631294893991599,3.958770385565913,6,0.0364518511777081,-1.951826152865333,0.8661053122512435,0.503304738696092,-0.0940619258842677,0.7619984504160965,0.6311087130769062,Medium
2016-07-01,L1,1.523493635244332,0.9305358886718976,13.99344862662539,1.4539759843833773,1.4474305529318416,1.1263969711291744,0.0695176508609547,0.0478121039189218,0.0432899999476622,1.4749667241865172,0.0421527756005636,0.1433771042596845,6.796698565527289,8.140480695381427,7,0.3839723732429466,0.3502966300111164,2.324344589557509,0.5682437663439526,0.109188939266141,2.716006854130095,1.0938711132364998,High
2016-08-01,L1,1.5930112861052868,0.4734167189825484,3.874630455692611,1.523493635244332,1.4539759843833773,1.4474305529318416,0.0695176508609547,0.0456304176484503,-0.0021816862704715,1.523493635244332,0.0695176508609542,0.9305358886718976,13.99344862662539,8.221592549281764,8,0.3664583803435827,0.0269835157375881,0.2740221563058723,0.5305323477754741,0.098945704743244,-0.031379893192856,0.6587196968518811,Medium
2016-09-01,L1,1.431071962585449,-0.4192725771948744,8.060214781932828,1.5930112861052868,1.523493635244332,1.4539759843833773,-0.1619393235198376,-0.1016561055984474,-0.1472865232468978,1.5158589613116893,0.0812391673397686,0.4734167189825484,3.874630455692611,8.642764621416944,9,-0.8159183698023809,-1.0047419521491074,1.122124898680347,0.4568872636661702,-0.5925792042685517,1.1050590380598229,0.6734810726654109,Medium
2016-10-01,L1,1.5557686910735484,-4.609692092168871,2.1930139777655966,1.431071962585449,1.5930112861052868,1.523493635244332,0.1246967284880993,0.0871351907858048,0.1887912963842523,1.5266173132547614,0.0848141394289056,-0.4192725771948744,8.060214781932828,4.709286405130346,10,0.6996475798430308,1.3848410068367472,-0.0667148675813284,0.1111860225344596,0.2938147520575838,-0.4879599747292642,0.4133069418506229,Low
2016-11-01,L1,1.4830058135735007,-9.460879661923345,0.3969211651148422,1.5557686910735484,1.431071962585449,1.5930112861052868,-0.0727628775000477,-0.0467697273492746,-0.1339049181350795,1.4899488224108328,0.0626376288878744,-4.609692092168871,2.1930139777655966,3.5500499749377563,11,-0.3753052294354739,-0.9095959660969076,-0.4306476237364282,-0.2890272634704515,-0.3348821869988764,-0.9756218248664336,0.3189430407514761,Low
2016-12-01,L1,1.322936793553969,-9.87663879394529,0.4489592113773575,1.4830058135735007,1.5557686910735484,1.431071962585449,-0.1600690200195316,-0.107935531037349,-0.0611658036880743,1.453903766067006,0.1191128456651281,-9.460879661923345,0.3969211651148422,1.012964784752599,12,-0.8663279149498779,-0.3924057851886558,-0.4201034305478291,-0.323326561533147,-0.6220617326734325,-0.9614928390260808,0.2025882693448054,Low
2017-01-01,L1,0.6368150228415097,-17.84047401064913,1.6697001059870196,1.322936793553969,1.4830058135735007,1.5557686910735484,-0.6861217707124594,-0.5186353377240688,-0.4106998066867198,1.1475858766563265,0.4495227153576791,-9.87663879394529,0.4489592113773575,0.8385268274930736,1,-4.1633159353799645,-2.877664997082977,-0.1727511805987486,-0.9803270620188432,-2.550338265986049,-0.6300462907127631,0.0,Low
2017-02-01,L1,0.6909002492149203,-14.160195777529736,0.8861528874712392,0.6368150228415097,1.322936793553969,1.4830058135735007,0.0540852263734106,0.0849308267447568,0.6035661644688256,0.8835506885367996,0.3814792456865576,-17.84047401064913,1.6697001059870196,1.0016040682785394,2,0.6819515358769184,4.333976292462828,-0.331517195808876,-0.6767114578166732,0.2834650431411795,-0.8427892422795638,0.4407257035575427,Low
2017-03-01,L1,0.9479955512584012,-14.03110569545197,2.588797727618103,0.6909002492149203,0.6368150228415097,1.322936793553969,0.2570953020434808,0.3721163834223853,0.2871855566776284,0.7585702744382771,0.1662611035442484,-14.160195777529736,0.8861528874712392,1.714883573692121,3,2.987400247054273,2.084444592450099,0.0134806935337146,-0.6660617838561997,1.6318298600504009,-0.3804996952003633,0.9640828395458588,Medium
2017-04-01,L1,1.2050908533018825,-8.219625854492165,1.8347436010718152,0.9479955512584012,0.6909002492149203,0.6368150228415097,0.2570953020434813,0.2711988486678068,-0.1009175347545784,0.9479955512584012,0.2570953020434811,-14.03110569545197,2.588797727618103,1.76989807205372,4,2.177261314140232,-0.6750488327154449,-0.1393092929476121,-0.1866263033147752,1.1580119743374622,-0.5852349003440368,1.218096659528886,High
2017-05-01,L1,1.4413668995361328,-4.4929449172246905,3.3741642509426124,1.2050908533018825,0.9479955512584012,0.6909002492149203,0.2362760462342503,0.1960649237249349,-0.0751339249428719,1.1981511013654722,0.2467588740917959,-8.219625854492165,1.8347436010718152,2.599235193210844,5,1.5741062932918812,-0.4917220225891044,0.1726153448235943,0.1208174313069233,0.8052507069489813,-0.1672627794337511,0.9814421738227084,Medium
2017-06-01,L1,1.420404132054946,-0.4071570986793063,4.772481840134224,1.4413668995361328,1.2050908533018825,0.9479955512584012,-0.0209627674811867,-0.0145436720434839,-0.2106085957684188,1.355620628297654,0.1307832912696635,-4.4929449172246905,3.3741642509426124,3.327129897382884,6,-0.1166030908928189,-1.4549750130251908,0.4559490181339451,0.4578867664474001,-0.1835776448596796,0.2123980809747597,0.5189751276679242,Low
2017-07-01,L1,1.429778420870912,0.7873198009672819,10.292172402075938,1.420404132054946,1.4413668995361328,1.2050908533018825,0.0093742888159658,0.0065997335578035,0.0211434056012874,1.430516484153997,0.0105008551163652,-0.4071570986793063,4.772481840134224,6.146272831050926,7,0.053130504895584,0.1928297537151699,1.574374627980948,0.5564287251308723,-0.0843072478653794,1.7110636803591106,0.4462483346539354,Low
2017-08-01,L1,1.3356166871086568,0.9718254452659494,9.158307214233576,1.429778420870912,1.420404132054946,1.4413668995361328,-0.0941617337622551,-0.0658575709268985,-0.072457304484702,1.395266413344838,0.051870383676427,0.7873198009672819,10.292172402075938,8.074320485481246,8,-0.5285373239888419,-0.4726906963280159,1.3446255415120911,0.5716500723019445,-0.4245015153818335,1.4032049820698629,0.3828117488770084,Low
2017-09-01,L1,1.5586405580444336,-0.3730028424943725,3.874264472872688,1.3356166871086568,1.429778420870912,1.420404132054946,0.2230238709357768,0.166981944062543,0.2328395149894416,1.4413452220080007,0.1119609526495874,0.9718254452659494,9.158307214233576,7.774914696394067,9,1.3406359239754926,1.698032971329271,0.2739479991490584,0.4607044243718323,0.6687032182753964,-0.0314792621440734,0.6656961522657361,Medium
2017-10-01,L1,1.4497240724372416,-4.576833379836273,2.10686318289228,1.5586405580444336,1.3356166871086568,1.429778420870912,-0.108916485607192,-0.0698791552966165,-0.2368610993591595,1.4479937725301106,0.1115220032330881,-0.3730028424943725,3.874264472872688,5.046478289999516,10,-0.5608215259150022,-1.6416357551116478,-0.0841711460110196,0.1138968006784563,-0.4433832548923155,-0.5113510020318597,0.4901039653306207,Low
2017-11-01,L1,1.5057803510550705,-11.153244309198216,0.707779491111047,1.4497240724372416,1.5586405580444336,1.3356166871086568,0.0560562786178289,0.0386668606002992,0.1085460158969157,1.5047149938455815,0.0544660577675974,-4.576833379836273,2.10686318289228,2.229635715625339,11,0.3105568099178422,0.8142804295215561,-0.3676600506239927,-0.4286439669818142,0.066251110234764,-0.8912198689551888,0.4535576635400604,Low
2017-12-01,L1,1.427537204442641,-11.174962652297268,0.6659358549784754,1.5057803510550705,1.4497240724372416,1.5586405580444336,-0.0782431466124293,-0.051961859216456,-0.0906287198167553,1.4610138759783178,0.0403248341093989,-11.153244309198216,0.707779491111047,1.1601928429939348,12,-0.4169862730782537,-0.6018932258665174,-0.3761386045817937,-0.4304356869129182,-0.3592597636968551,-0.9025809438780158,0.1097831703178007,Low
2018-01-01,L1,0.5079250368652344,-13.258592442103804,0.812712885576838,1.427537204442641,1.5057803510550705,1.4497240724372416,-0.9196121675774068,-0.6441948866309614,-0.5922330274145053,1.147080864120982,0.5549059615233806,-11.174962652297268,0.6659358549784754,0.728809410555454,1,-5.171274356242831,-4.168403824230281,-0.3463979537035752,-0.60233098327195,-3.1398528646017776,-0.8627291289856662,0.1040883302838779,Low
2018-02-01,L1,0.6777214701346603,-14.503769938151038,1.6664726197718882,0.5079250368652344,1.427537204442641,1.5057803510550705,0.1697964332694259,0.3342942775913551,0.9784891642223164,0.871061237147512,0.4893432678810872,-13.258592442103804,0.812712885576838,1.0483737867757343,2,2.68377451409291,6.999756533854753,-0.1734051490047531,-0.7050556399022958,1.454251302848708,-0.6309225939237537,0.8964200711320688,Medium
2018-03-01,L1,0.908498492378185,-12.678425670805382,1.482354760160628,0.6777214701346603,0.5079250368652344,1.427537204442641,0.2307770222435247,0.3405189778002315,0.0062247002088764,0.6980483331260267,0.2010588454525147,-14.503769938151038,1.6664726197718882,1.3205134218364518,3,2.73374473975481,0.0867546660614786,-0.21071197392702,-0.5544683833139868,1.483476890843295,-0.6809129148185913,1.22258651294192,High
2018-04-01,L1,1.1392755146217095,-8.629035150437119,2.725588287614214,0.908498492378185,0.6777214701346603,0.5079250368652344,0.2307770222435244,0.2540202588992936,-0.0864987189009379,0.9084984923781853,0.2307770222435236,-12.678425670805382,1.482354760160628,1.9581385558489104,4,2.0393561976718573,-0.5725280632983223,0.0411978388642573,-0.2204017525826294,1.0773567829136788,-0.3433593330213326,1.4639445559089914,High
2018-05-01,L1,1.3700525368652343,-4.937436349051325,2.905449603228287,1.1392755146217095,0.908498492378185,0.6777214701346603,0.2307770222435248,0.2025647170343629,-0.0514555418649306,1.13927551462171,0.2307770222435242,-8.629035150437119,2.725588287614214,2.37113088366771,5,1.6262848926667826,-0.3233638109062077,0.0776421828625537,0.0841477758927608,0.8357678844735201,-0.2945247175033207,0.7679352929545646,Medium
2018-06-01,L1,1.3145861607055664,0.0715895879836239,6.369113959884826,1.3700525368652343,1.1392755146217095,0.908498492378185,-0.0554663761596678,-0.0404848534396924,-0.2430495704740554,1.274638070730837,0.1204632554697441,-4.937436349051325,2.905449603228287,4.0000506169091095,6,-0.3248519454250139,-1.6856370674700811,0.779466112469973,0.4973824119730238,-0.3053740774810154,0.6459038374823489,0.5315934811158625,Low
2018-07-01,L1,1.3969925924682618,1.3129109700520871,10.50765206959373,1.3145861607055664,1.3700525368652343,1.1392755146217095,0.0824064317626953,0.0626862158038131,0.1031710692435056,1.3605437633463542,0.042018062536723,0.0715895879836239,6.369113959884826,6.594071877568948,7,0.5033777586378093,0.7760634447096957,1.618036129626511,0.5997889469013199,0.1790243773027122,1.769569127621374,0.5784605885296187,Low
2018-08-01,L1,1.5332894847412109,0.8361392066591975,12.065110167232737,1.3969925924682618,1.3145861607055664,1.3700525368652343,0.136296892272949,0.0975645060738184,0.0348782902700052,1.414956079305013,0.1104527099285511,1.3129109700520871,10.50765206959373,9.647292065570433,8,0.7833713289318591,0.2904876306438683,1.933615599728236,0.5604562286012766,0.3427814269889295,2.1924386430807843,0.8494745160217659,Medium
2018-09-01,L1,1.2511985242919923,-0.8573531377882659,3.199128135918272,1.5332894847412109,1.3969925924682618,1.3145861607055664,-0.2820909604492185,-0.1839776267016074,-0.2815421327754259,1.393826867167155,0.1410721228815325,0.8361392066591975,12.065110167232737,8.590630124248248,9,-1.4767734870479896,-1.959327164079273,0.1371487056171962,0.420746492325344,-0.9790869521305028,-0.2147872921384238,0.7921162694683171,Medium
2018-10-01,L1,1.4080899508666993,-8.597230021158794,1.4458446858070384,1.2511985242919923,1.5332894847412109,1.3969925924682618,0.156891426574707,0.1253929120988103,0.3093705388004178,1.397525986633301,0.1413418745348811,-0.8573531377882659,3.199128135918272,5.570027662986017,10,1.0067703171910602,2.24218441379328,-0.2181098165626239,-0.2177778929364575,0.4734385673718067,-0.6908258604539789,0.8081963572425533,Medium
